id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6278049,Modern Condo in Downtown Toronto-Close to CN Tower,32634677,Ramnathan,,Waterfront Communities-The Island,43.63921,-79.3985,Entire home/apt,182,2,85,2020-03-03,1.25,2,88
6283763,"Downtown ""Unique"" 2 bedroom suite",22431111,Michael & Jennifer,,Moss Park,43.65969,-79.37019,Entire home/apt,125,3,129,2020-03-15,1.93,4,353
6286533,Best Location at Waterfront,1019968,Roman,,Waterfront Communities-The Island,43.63903,-79.38292,Entire home/apt,193,9,30,2018-03-18,0.45,2,168
6288411,"Bright, spacious condo in King West",32690899,Peter,,Waterfront Communities-The Island,43.64492,-79.39304,Entire home/apt,300,1,5,2016-09-07,0.08,1,0
6290257,Sparkling Clean Fully Equipped & Close to Downtown,11652227,Clive,,The Beaches,43.66876,-79.30934,Entire home/apt,58,28,68,2020-11-01,1.01,2,275
6291683,Downtown on the Water,9446515,Sheil,,Waterfront Communities-The Island,43.63717,-79.38954,Entire home/apt,98,6,0,,,1,0
6291691,Modern comfort in quiet area.,18818787,K.,,Pelmo Park-Humberlea,43.73271,-79.53674,Private room,153,28,3,2015-09-22,0.05,1,365
6291995,Basement in Scarborough South-West.,32715101,Michael,,Clairlea-Birchmount,43.71733,-79.27646,Entire home/apt,55,2,68,2019-05-19,1.01,1,0
6304260,"Toronto Apartment, Bloor West",27136571,Greg,,Stonegate-Queensway,43.64906,-79.49786,Entire home/apt,46,1,0,,,1,0
6304719,Elite 3Bedroom+3Bathroom 1400 Sq ft,32353738,Bobby,,Waterfront Communities-The Island,43.6401,-79.39885,Entire home/apt,321,1,264,2020-10-23,3.90,1,270
6310283,Entire Upper Beaches Home,32826340,Pam,,East End-Danforth,43.68545,-79.29078,Entire home/apt,155,1,0,,,1,0
6311589,Beautiful 2bed2bath King West Condo,28934978,Karri,,Waterfront Communities-The Island,43.64152,-79.40028,Entire home/apt,110,4,17,2020-07-09,1.37,1,0
6312390,Exceptional View - Versatile Space,15644003,Judy,,South Riverdale,43.66309,-79.34075,Entire home/apt,90,175,75,2020-07-06,1.10,1,257
6317047,"Cosy space, perfect location.",32867050,Richie Rich,,Niagara,43.63597,-79.40545,Shared room,58,1,24,2017-09-02,0.37,1,0
6317854,Room in Bright DT Apartment,23331859,Julia,,Annex,43.67193,-79.40179,Private room,45,1,0,,,1,0
6323344,Bedroom in heart of North York!,30797673,Sadick,,Flemingdon Park,43.71259,-79.32315,Private room,59,1,2,2015-06-28,0.03,1,0
6323553,Trendy Queen West Loft,5891815,Zoe,,Trinity-Bellwoods,43.64561,-79.42283,Entire home/apt,133,2,4,2016-09-30,0.07,1,0
6331801,2 bedroom Downtown gem,22431111,Michael & Jennifer,,Moss Park,43.65969,-79.37019,Entire home/apt,179,14,1,2015-08-17,0.02,4,0
6337453,Fully Renovated 1 Bedroom Condo,3941039,Jovana,,Kensington-Chinatown,43.65193,-79.39025,Entire home/apt,81,3,16,2016-08-14,0.25,1,0
6344190,Room in highrise condo near Kennedy Subway station,33041296,Vincent,,Kennedy Park,43.73367,-79.26169,Private room,30,1,0,,,1,0
6347424,Pan Am Perfection!,33062511,Catherine,,Waterfront Communities-The Island,43.65127,-79.35794,Entire home/apt,400,5,0,,,1,0
6348211,Pan Am Games -  Condo Rental,33068176,Robert,,Moss Park,43.65157,-79.37217,Entire home/apt,500,1,0,,,1,0
6349262,"Large Private room, steps from Ossington",2180020,Astrid,,Palmerston-Little Italy,43.66108,-79.42335,Private room,25,2,23,2017-10-28,0.34,1,0
6349559,Luxury Downtown Condo on 48 Flr With Parking,33078730,Sabah,,Waterfront Communities-The Island,43.64061,-79.39784,Entire home/apt,120,7,217,2020-10-25,3.24,1,317
6353861,GREAT ROOMS next to YORK Uni !!!!!,33100782,Victor,,York University Heights,43.76813,-79.49992,Entire home/apt,69,1,1,2015-08-03,0.02,1,0
6360316,Rustic King West Apartment,31521093,Annika,,Niagara,43.64398,-79.40901,Private room,200,1,10,2016-06-30,0.15,1,363
6360487,Downtown Condo with Water View,33136326,Phil,,Waterfront Communities-The Island,43.63778,-79.38581,Entire home/apt,282,7,0,,,1,0
6361869,cosy house for housebroken people,23546774,Christine,,High Park North,43.66223,-79.45885,Entire home/apt,1300,1,0,,,1,0
6361943,Pet friendly Victorian townhouse,33145163,Stephanie,,Little Portugal,43.64854,-79.43481,Entire home/apt,300,7,0,,,1,0
6362084,PAN AM GAMES FULLY FURNISHED CONDO,33146101,Roberto,,South Parkdale,43.63774,-79.42037,Entire home/apt,285,1,0,,,1,0
6363316,Top two floors of Duplex,33154335,Brian,,High Park North,43.65844,-79.45715,Entire home/apt,225,2,1,2016-08-01,0.02,1,0
6364171,Bright and private Garden Suite,2732548,Baha,,Cabbagetown-South St.James Town,43.66782,-79.36496,Entire home/apt,162,3,6,2019-06-20,0.09,2,364
6373223,Furn'd Waterfront Condo! PAN AM,33211341,David,,Waterfront Communities-The Island,43.63854,-79.39066,Entire home/apt,150,14,0,,,1,0
6373530,Big Room Priv. Bathroom in Toronto,19985724,Emeira,,Dovercourt-Wallace Emerson-Junction,43.66343,-79.44903,Private room,77,1,1,2015-05-26,0.01,3,0
6373829,Charming apartment in artist's home,33126335,Jane,,Cabbagetown-South St.James Town,43.66737,-79.37089,Entire home/apt,115,28,41,2020-05-01,0.62,1,131
6374952,"Lovely suite in Beaches, close to Lake & streetcar",20803543,Hilary,,The Beaches,43.67686,-79.28262,Private room,85,2,48,2019-12-16,0.74,1,363
6376733,Shared home in Hipsterville!,33235535,Leea,,Trinity-Bellwoods,43.64931,-79.4214,Private room,100,1,0,,,1,0
6377197,"1 BR, rootop patio, steps to TTC",18169579,Tara,,Danforth,43.68088,-79.33712,Entire home/apt,100,5,1,2015-08-07,0.02,1,0
6377437,Charming Two Bedroom Apartment!,13066292,Jose,,Little Portugal,43.64853,-79.43041,Entire home/apt,137,28,186,2020-11-21,2.75,6,134
6377684,Brand new 2 bed condo in DT core,32531186,Luke,,Waterfront Communities-The Island,43.64155,-79.3827,Entire home/apt,600,3,0,,,1,0
6382040,Quiet Apartment With a Great View !!,33004653,Andy,,Agincourt South-Malvern West,43.78433,-79.28834,Entire home/apt,102,30,1,2019-08-04,0.06,1,0
6385103,Studio Loft,33283897,Yvan,,Greenwood-Coxwell,43.68234,-79.32582,Entire home/apt,87,29,73,2020-11-09,1.09,1,280
6385830,Sky Pad at Yonge & St Clair,3718914,Maryrose,,Yonge-St.Clair,43.68562,-79.39996,Entire home/apt,195,30,75,2020-01-23,1.12,1,256
6389188,Cool bedroom in the heart of downtown Toronto,9892184,Gregory,,Waterfront Communities-The Island,43.64163,-79.39214,Private room,74,1,16,2017-07-07,0.34,1,0
6397555,Elegant Country/By The Park B & B/shared bathroom,8780810,Margo,,High Park-Swansea,43.65399,-79.45852,Private room,168,1,3,2020-09-07,0.13,4,0
6398547,PAN AM GAME RENTAL Condo Suite,33363863,Corrie,,Woburn,43.7806,-79.2443,Entire home/apt,175,1,1,2015-07-22,0.02,1,0
6402672,Garden View/By The Park B & B/shared bathroom,8780810,Margo,,High Park-Swansea,43.65393,-79.45852,Private room,173,1,2,2020-02-27,0.03,4,365
6404287,Curated Downtown Modern-Vintage Home with Four Patios,32632978,Kay,,Moss Park,43.65757,-79.3678,Entire home/apt,314,14,106,2020-10-19,1.60,2,244
6404419,Great Davenport Wychwood House,1244099,Ottilie,,Wychwood,43.67792,-79.42507,Entire home/apt,250,7,9,2020-10-06,0.14,2,178
6406028,Stylish Downtown Cozy Room,20667851,Elaine,,Regent Park,43.65735,-79.36307,Private room,53,1,343,2020-09-06,5.33,8,345
6408997,PANAM Games: Charming 4-bed 2-bath,17306143,Marie-Noelle,,Oakwood Village,43.69056,-79.43457,Entire home/apt,275,7,0,,,1,0
6411188,Downtown Toronto - 2bed2Bathroom!,33438291,Jacob,,Niagara,43.6375,-79.40282,Entire home/apt,160,2,4,2016-05-15,0.06,1,0
6412293,Queen West Toronto.  Central location!,31301362,Sarah,,Trinity-Bellwoods,43.64547,-79.42226,Entire home/apt,250,7,0,,,1,0
6412306,Luxury House - Toronto Upper Beach,15779976,Valia,,Woodbine Corridor,43.67418,-79.31525,Entire home/apt,538,2,6,2018-09-17,0.11,2,334
6413486,Victorian Bedroom/By The Park B & B,8780810,Margo,,High Park-Swansea,43.65426,-79.45965,Private room,191,1,1,2016-09-18,0.02,4,180
6415622,"SPACIOUS ONE BEDROOM 4 RENT AVAILABLE JAN.20,2017",31621941,Norah,,Yorkdale-Glen Park,43.70564,-79.46516,Private room,55,15,0,,,2,364
6416040,Studio Apartment beside High Park,33467687,Craig,,High Park North,43.65598,-79.46642,Entire home/apt,80,4,1,2015-06-08,0.01,1,0
6420842,Family home near High Park,12799958,Lindsay,,High Park North,43.65887,-79.46588,Entire home/apt,200,5,1,2018-08-02,0.03,1,0
6421444,Loft in Central Downtown,4356799,T.,,Waterfront Communities-The Island,43.64343,-79.39046,Entire home/apt,143,1,71,2020-09-20,1.05,17,180
6424180,"Downtown, Cozy, Convenient",33519077,Vivian,,Annex,43.67189,-79.41291,Private room,162,1,30,2017-10-22,0.45,3,0
6424363,Beautiful 1 b-room apt next 2 metro,9212719,AlexandToma,,Briar Hill-Belgravia,43.70499,-79.4398,Entire home/apt,50,7,0,,,1,0
6424590,Modern stylish 1br condo w/view,185300,Natta,,Moss Park,43.65176,-79.3675,Entire home/apt,123,1,56,2016-09-12,0.83,1,0
6434012,Beaches Upper Floor House,33583560,Jonathan,,The Beaches,43.67029,-79.29159,Entire home/apt,117,1,11,2016-09-05,0.16,1,0
6438526,Amazing Annex/Yorkville gem!,33614773,Sarah,,Annex,43.67091,-79.40022,Entire home/apt,135,1,15,2018-07-27,0.22,1,89
6445326,Large loft with an incredible view,6294454,Nadia,,Cabbagetown-South St.James Town,43.66597,-79.37552,Entire home/apt,179,2,30,2017-09-11,0.45,1,0
6445470,"Big, Bright Queen West Apartment",2873601,Peter,,Little Portugal,43.6433,-79.42831,Entire home/apt,123,3,12,2015-11-23,0.18,1,0
6447915,Large Single Room,33664995,Zain,,Church-Yonge Corridor,43.66114,-79.37904,Private room,180,1,0,,,1,0
6448543,Bright 2 bedroom condo with amazing view,5005599,Kimia,,Dovercourt-Wallace Emerson-Junction,43.66363,-79.41925,Entire home/apt,150,90,18,2016-10-30,0.27,1,83
6452493,Bright Spacious Private Studio in Little Italy,33692973,Margarida,,Palmerston-Little Italy,43.66067,-79.42404,Entire home/apt,76,28,368,2020-10-26,5.45,1,0
6453150,TO Apartment  in Trendy Leslieville,9330780,John,,South Riverdale,43.66122,-79.33679,Entire home/apt,85,1,59,2019-12-26,0.90,1,230
6453260,Luxury Tridel 1 bdrm Condo,33699825,Milad,,Willowdale East,43.77527,-79.41434,Entire home/apt,145,20,34,2020-09-04,0.50,4,268
6459022,Gorgeous waterfront view!,33731433,Dezi,,Waterfront Communities-The Island,43.63901,-79.38214,Entire home/apt,149,3,17,2019-01-31,0.25,1,346
6462559,"On subway line, 10 mins downtown",33750310,Amy,,Yonge-St.Clair,43.69395,-79.3961,Entire home/apt,250,5,0,,,1,0
6462925,"4bd Leslieville, beaches, downtown",33740846,Anna,,Greenwood-Coxwell,43.66513,-79.32412,Entire home/apt,204,2,79,2017-08-17,1.20,2,0
6463032,Charming Apt in Heart of the Annex,27359957,Lauren,,Annex,43.67449,-79.40353,Entire home/apt,100,5,2,2015-09-13,0.03,1,0
6463230,"Bright, clean, minutes to Beach",33754120,Mike,,Birchcliffe-Cliffside,43.67696,-79.28115,Private room,27,28,59,2020-09-30,0.90,3,0
6467138,"Spacious, sunny loft Toronto",33781690,Jasmine,,South Riverdale,43.65837,-79.34997,Entire home/apt,90,20,1,2015-12-01,0.02,1,0
6472797,Toronto Beautiful Harbourfront,33814745,Alisa,,Waterfront Communities-The Island,43.63708,-79.39027,Entire home/apt,105,1,50,2016-08-27,0.78,1,0
6473777,Classic three story Victorian house,10993848,Phil,,South Riverdale,43.66303,-79.34471,Entire home/apt,150,4,0,,,1,0
6475837,Trinity-Bellwoods Private Home,33831520,Jill,,Niagara,43.64527,-79.41285,Entire home/apt,250,2,6,2019-08-05,0.12,1,0
6476382,Family Friendly Pam Am Games,6662296,Jim,,Eringate-Centennial-West Deane,43.65768,-79.58374,Entire home/apt,120,5,0,,,1,0
6480476,One Bedroom Condo close to lake,13696394,Johnathan,,Mimico (includes Humber Bay Shores),43.62552,-79.48846,Entire home/apt,76,7,5,2016-08-09,0.08,1,0
6487463,Modern Space in Zen Cottage,4494466,Toni,,New Toronto,43.60118,-79.51591,Entire home/apt,95,30,5,2020-10-31,0.10,1,346
6489917,1 Bed + Den Furnished Professional Apartment,33916643,Ian &,,North Riverdale,43.6752,-79.35174,Entire home/apt,84,28,37,2020-12-04,0.56,1,96
6490454,Downtown vista apartment,26442383,Sergey,,Niagara,43.63568,-79.40466,Entire home/apt,140,1,0,,,1,0
6490981,Quiet secluded apartment downtown,33923191,Douglas,,Rosedale-Moore Park,43.67564,-79.36924,Entire home/apt,175,2,43,2019-08-18,0.65,1,195
6492767,Spacious Distillery Condo - Pan Am,7251499,Sarah,,Waterfront Communities-The Island,43.65221,-79.35976,Entire home/apt,250,1,3,2015-08-17,0.05,1,0
6493098,★ Elegant 2BR | Kid-friendly | Walk everywhere!,33937388,Drew,,North Riverdale,43.67369,-79.34297,Entire home/apt,149,4,3,2016-08-16,0.06,1,0
6502594,"Stylish Victorian House, Queen West",32759390,Tania,,Little Portugal,43.64678,-79.42664,Entire home/apt,180,2,13,2019-08-11,0.19,2,73
6504852,Sun Filled Sanity Saver Sanctuary,34002172,Marie,,Moss Park,43.65461,-79.36635,Entire home/apt,210,1,401,2020-12-05,6.03,2,353
6511930,Minto Condo in downtown Toronto,34046362,Mike,,Niagara,43.64404,-79.40441,Entire home/apt,100,5,0,,,1,0
6513545,Gorgeous Three Bedroom 2 Storey Penthouse Suite,34016441,Trey,,Bathurst Manor,43.75229,-79.45759,Entire home/apt,177,2,89,2020-11-20,1.32,3,171
6514510,Modern/industrial near Lake Ontario,34062332,Maureen,,Woodbine Corridor,43.68006,-79.31309,Entire home/apt,300,1,0,,,1,344
6515259,Beautiful Apartment in Downtown,33569883,Aurelia,,Church-Yonge Corridor,43.66953,-79.37974,Entire home/apt,105,3,0,,,1,0
6516060,Private Room with 1 parking,34072826,Dilpreet,,West Humber-Clairville,43.73239,-79.60127,Private room,35,1,0,,,1,0
6523633,1 bedroom basement apartment,21496303,Claire,,Danforth,43.68574,-79.32039,Entire home/apt,79,1,0,,,1,0
6523654,Stunning 1400SqFt Loft,3633588,Justin,,Niagara,43.63927,-79.41886,Entire home/apt,330,7,1,2016-04-28,0.02,1,362
6523655,Large bedroom bath parking,18196597,Laura,,South Parkdale,43.63589,-79.42987,Private room,76,3,78,2019-11-17,1.18,2,365
6528805,PERFECT TORONTO LOCATION FOR 2,30988421,Emily,,Rosedale-Moore Park,43.68496,-79.39225,Entire home/apt,100,1,1,2015-07-05,0.02,1,0
6536680,PanAm Games_ideal central location,34186216,Bruce,,Lawrence Park North,43.73178,-79.41622,Entire home/apt,2142,1,0,,,1,0
6537090,Pan Am Games Two Bedroom Flat,34188112,Erica,,Palmerston-Little Italy,43.66237,-79.42252,Entire home/apt,250,1,0,,,1,0
6541441,Bedroom in the heart of Parkdale,16108665,Kayla,,South Parkdale,43.63447,-79.43283,Private room,64,1,0,,,1,0
6542106,Cozy 2 Bedroom Suite in North York,24233876,Aili & Don,,Bayview Woods-Steeles,43.79383,-79.39202,Entire home/apt,110,60,91,2020-02-12,1.35,1,0
6543469,Private Garden Level Studio,15449749,Joy,,Mount Pleasant East,43.71091,-79.38759,Entire home/apt,150,2,22,2018-03-26,0.33,1,0
6543889,L & L's,34225324,Liz,,Danforth,43.68273,-79.34469,Private room,90,1,2,2019-06-20,0.09,1,0
6570486,Fun and Bright House Queen West,34365954,Kim,,Little Portugal,43.64499,-79.43168,Entire home/apt,265,2,79,2019-10-14,1.20,2,120
6570775,Luxury Home,33294820,Rocky,,Willowdale East,43.76031,-79.40879,Entire home/apt,124,1,68,2020-05-21,1.71,1,0
6571733,"Quiet Area, yet Close to the Action",34372245,D,,Tam O'Shanter-Sullivan,43.78093,-79.31793,Entire home/apt,55,28,58,2020-05-31,0.87,1,256
6571913,Spacious Condo By the Lake,34373038,Es,,Mimico (includes Humber Bay Shores),43.62493,-79.48903,Entire home/apt,200,3,18,2017-08-07,0.27,1,0
6573213,Renovated Private Aprtmnt-Basement,33699825,Milad,,Newtonbrook West,43.78418,-79.43746,Entire home/apt,84,5,25,2020-04-05,0.38,4,365
6575082,Modern and sleek loft apartment,33866003,Cameron,,Niagara,43.63709,-79.41949,Entire home/apt,2000,30,1,2015-08-09,0.02,1,0
6582126,Pan Am Home Great Central Location,33737121,Peter,,Wychwood,43.68078,-79.41739,Entire home/apt,690,7,0,,,1,0
6583985,Luxury Condo DOWNTOWM on Simcoe Str,34439852,Shiran,,Waterfront Communities-The Island,43.65042,-79.38758,Private room,1200,1,0,,,2,0
6586646,Downtown Toronto Newly Renovated Apartment,34453420,Jamila,,South Parkdale,43.64039,-79.42621,Entire home/apt,300,2,1,2019-08-04,0.06,1,287
6588033,Summerhill Victorian Row House,24036901,Simon,,Rosedale-Moore Park,43.68344,-79.38789,Entire home/apt,325,3,1,2016-10-30,0.02,1,0
6589581,Townhouse with Rooftop Patio,34470624,Katie,,South Riverdale,43.66155,-79.35214,Entire home/apt,300,1,0,,,1,0
6591176,Gorgeous Home for Pan Am Games,34482175,Jamie,,Roncesvalles,43.64775,-79.44691,Entire home/apt,750,7,0,,,1,0
6601898,Place to stay in friendly Parkdale!,34538665,Aaron,,Little Portugal,43.64785,-79.434,Private room,60,1,2,2015-07-02,0.03,1,0
6603099,Bedroom in Distillery District,34547305,Shirin,,Waterfront Communities-The Island,43.64831,-79.36639,Private room,57,1,386,2020-03-13,6.14,1,347
6603272,Spacious clean ensuite with parking,34548804,Eric,,Willowdale East,43.76221,-79.39765,Private room,75,1124,25,2016-08-19,0.38,2,365
6603293,Home-away-from-home,215135,Julie,,Annex,43.66993,-79.41511,Entire home/apt,113,1,0,,,1,0
6611013,STUNNING High Park  2 story luxury flat FIREPLACE,542661,Louise,,High Park North,43.65733,-79.45974,Entire home/apt,110,28,163,2020-10-24,2.42,2,314
6620297,Perfect Pan Am.  Central Toronto,34649720,Eric,,Humewood-Cedarvale,43.68734,-79.42662,Entire home/apt,400,1,0,,,1,0
6622261,Large Unit in Character Family Home,3832476,Derek,,Casa Loma,43.67953,-79.41682,Entire home/apt,129,2,0,,,1,0
6622297,Spacious & cozy suite in Toronto!!,34660274,Emina,,Mount Pleasant West,43.70721,-79.39178,Entire home/apt,100,300,2,2016-04-01,0.03,1,0
6625373,(10) Cozy & Comfortable w/ En-suite Bath,24346665,Shanny,,York University Heights,43.76859,-79.5016,Private room,59,31,95,2019-09-27,1.42,5,364
6626737,"Lawrence Park House w. pkg, Subway",34684908,Andrew,,Lawrence Park South,43.72535,-79.39748,Entire home/apt,750,1,0,,,1,0
6627706,Leslieville Home Away from Home,34369973,Mimi,,South Riverdale,43.66718,-79.32988,Entire home/apt,175,3,0,,,1,0
6628792,Comfort & Cookies in Little Italy,13646872,Marina,,Palmerston-Little Italy,43.65852,-79.41627,Private room,45,2,105,2018-05-12,1.65,2,0
6636187,Downtown Toronto Room for PRIDE!,34734409,Eddie,,Palmerston-Little Italy,43.65856,-79.41855,Private room,60,1,0,,,1,0
6636581,Fully Furnished Downtown Condo,34736254,Julie,,Moss Park,43.65121,-79.3698,Entire home/apt,110,4,9,2016-08-12,0.16,1,0
6637679,Apartment Near Young and Eglington,18603506,Jason,,Mount Pleasant West,43.7096,-79.39306,Entire home/apt,90,1,0,,,1,0
6640026,Spaceous 1 bedroom Apt Downtown TO.,15530001,Shane,,South Parkdale,43.63552,-79.43685,Entire home/apt,118,1,116,2020-02-15,1.73,1,365
6641916,Scarborough Gem!    Lower Level Suite,25007341,Guy & Darlene,,Woburn,43.76994,-79.2432,Entire home/apt,85,2,34,2020-07-01,0.52,1,0
6643972,Luxury condo downtown Toronto,34775330,D. Jae,,Waterfront Communities-The Island,43.64565,-79.39039,Entire home/apt,250,30,0,,,1,0
6653072,Lake-view Condo beside CN Tower,34822262,Sritharan,,Waterfront Communities-The Island,43.63946,-79.39909,Entire home/apt,290,1,9,2016-11-18,0.14,1,0
6654427,C2 Central and charming in downtown Toronto,26753094,Keir,,Church-Yonge Corridor,43.66244,-79.37907,Entire home/apt,75,28,314,2020-09-30,4.68,6,342
6656879,Bright 1-bed apartment in the Annex,2207464,Laura,,Annex,43.66852,-79.39936,Entire home/apt,101,7,0,,,1,0
6658056,8 Telegram Mews - Downtown Toronto,6987129,Leanne,,Waterfront Communities-The Island,43.64055,-79.39426,Private room,60,1,0,,,1,0
6660761,Lovely spacious Leslieville home,23760090,David&Nushada,,South Riverdale,43.66168,-79.33724,Entire home/apt,124,3,139,2020-12-04,2.10,1,113
6661634,Family trendy/walk everywhere 3brm home +backyard,34865317,Christi,,Oakwood Village,43.68208,-79.4411,Entire home/apt,303,3,34,2020-11-22,0.51,2,0
6669767,Luxury Condo: 1 + year  lease,16349445,Samir,,Waterfront Communities-The Island,43.64544,-79.39296,Entire home/apt,179,3,8,2019-09-12,0.28,1,346
6672329,Lakeview Condo in Downtown Toronto,34921814,Keisha,,Waterfront Communities-The Island,43.6398,-79.39852,Entire home/apt,100,3,3,2015-08-17,0.05,1,0
6672858,Bright spacious 3BR+ house,554283,Stephanie,,Dovercourt-Wallace Emerson-Junction,43.66164,-79.43051,Entire home/apt,100,1,2,2017-08-31,0.04,1,0
6674171,Room - 5min drive to downtown,34931501,Sandra,,Yonge-St.Clair,43.68798,-79.40194,Private room,50,1,22,2017-09-01,0.34,1,0
6676320,Cozy room next to High Park,34942887,Amberley,,High Park-Swansea,43.65483,-79.45594,Private room,35,1,0,,,1,0
6677948,"Bright, modern loft in downtown",2471014,Brit,,Waterfront Communities-The Island,43.64552,-79.39864,Entire home/apt,157,4,2,2015-08-05,0.03,1,0
